0,1,2,3,4,5,6,7,8,9,10,11,12
216.55,320,6491,1789334,6091735,0,7881069,820000,12,480,360,196164,3.596
69.93833,176,839,47521,448322,0,495843,3000000,12,640,480,221152,0.696
157.891,480,4733,1776729,6254165,0,8030894,5000000,25,640,480,219464,23.393
339.667,640,10191,10121223,820261,0,10941484,56000,29.97,640,480,219480,1.464
256.20834,176,3074,302900,1540700,0,1843600,539000,29.97,1920,1080,219480,14.085
67.583336,176,792,47585,385164,0,432749,5000000,15,640,480,219480,0.724
1768.9417,176,21227,1382103,11034284,0,12416387,109000,29.97,176,144,229280,0.304
273.816,1920,6843,6190779,47579961,0,53770740,109000,15,1920,1080,219656,27.97
340.424,320,4081,1168939,9234909,0,10403848,539000,29.97,1920,1080,608388,59.216
33.09,320,456,101794,1052937,0,1154731,3000000,25,640,480,219480,8.145
163.897,320,4913,824159,4646573,0,5470732,242000,15,640,480,219656,8.941
316.95166,176,3803,111850,2082902,0,2194752,109000,25,320,240,165700,2.156
225.08,480,5628,1873408,13275961,0,15149369,56000,15,1920,1080,216820,3.672
106.765,1280,2669,4427240,6911026,0,11338266,242000,25,320,240,219480,3.3
130.35667,176,1564,64483,825054,0,889537,3000000,24,640,480,45024,7.1
339.667,640,10191,10121223,820261,0,10941484,242000,29.97,640,480,219480,6.516
95.462,640,2862,886496,8770159,0,9656655,820000,29.97,1920,1080,674364,82.433
67.583336,176,792,47585,385164,0,432749,242000,12,640,480,219480,7.044
157.891,480,4733,1776729,6254165,0,8030894,539000,24,1280,720,219464,2.984
225.08,480,5628,1873408,13275961,0,15149369,242000,24,480,360,216820,1.028
286.995,480,6882,2285153,15944803,0,18229956,242000,15,176,144,216820,1.068
368.32,640,9208,869558,470067,0,1339625,109000,25,480,360,221152,1.056
906.5983,176,10879,597549,5760936,0,6358485,820000,25,176,144,165668,0.304
1140.349,1280,34208,20478926,320859863,0,341338789,539000,15,1280,720,219480,22.209
256.20834,176,3074,302900,1540700,0,1843600,820000,15,640,480,219480,11.205
290.01666,176,3478,119325,1794184,0,1913509,242000,15,480,360,136024,0.56
256.20834,176,3074,302900,1540700,0,1843600,820000,12,1920,1080,219480,2.552
326.583,640,8163,1868804,41239444,0,43108248,109000,29.97,320,240,213260,1.188
326.583,640,8163,1868804,41239444,0,43108248,56000,25,640,480,212772,7.088
273.816,1920,6843,6190779,47579961,0,53770740,109000,24,640,480,219656,11.973
69.933,320,1050,349781,2035796,0,2385577,820000,25,480,360,219656,13.437
69.93833,176,839,47521,448322,0,495843,56000,24,1280,720,221152,1.208
163.897,320,4913,824159,4646573,0,5470732,3000000,12,176,144,219656,0.516
106.765,1280,2669,4427240,6911026,0,11338266,3000000,25,176,144,219480,4.588
368.32,640,9208,869558,470067,0,1339625,109000,29.97,1920,1080,221152,13.521
326.58832,1920,7830,16603953,228322925,0,244926878,820000,25,1280,720,218932,9.609
33.09,320,456,101794,1052937,0,1154731,820000,15,640,480,219480,16.013
316.95166,176,3803,111850,2082902,0,2194752,539000,24,176,144,165700,1.112
1768.9417,176,21227,1382103,11034284,0,12416387,242000,25,640,480,221160,2.888
131.76,640,3294,945865,778937,0,1724802,3000000,29.97,176,144,221152,0.832
250.017,320,7494,856855,3926589,0,4783444,56000,29.97,1920,1080,218664,15.545
292.092,480,8755,2375028,15155062,0,17530090,539000,12,320,240,219480,6.06
74.535,176,894,23996,491276,0,515272,242000,29.97,480,360,219200,3.012
311.1,176,3733,127552,2066350,0,2193902,242000,24,176,144,221160,1.304
368.32,640,9208,869558,470067,0,1339625,5000000,24,320,240,221152,2.536
906.5983,176,10879,597549,5760936,0,6358485,3000000,24,1280,720,165668,13.333
286.995,480,6882,2285153,15944803,0,18229956,820000,15,1280,720,322876,31.838
59.883,1280,1793,481774,6965881,0,7447655,5000000,25,480,360,162508,3.872
110.966995,480,3330,529627,4978664,0,5508291,109000,12,1280,720,216820,3.944
384.451,640,11523,2839955,28225248,0,31065203,5000000,24,1280,720,340992,65.4
106.765,1280,2669,4427240,6911026,0,11338266,109000,12,320,240,219480,4.268
217.518,480,6520,406683,1851539,0,2258222,56000,29.97,480,360,217080,4.932
440.967,320,13230,2444863,13079542,0,15524405,56000,29.97,1280,720,219656,10.853
43.827,320,1104,137210,1354404,0,1491614,109000,25,320,240,218932,2.124
110.966995,480,3330,529627,4978664,0,5508291,820000,15,480,360,216820,1.192
130.35667,176,1564,64483,825054,0,889537,820000,29.97,176,144,33400,0.94
395.44,1280,9886,5073258,74605061,0,79678319,539000,12,320,240,221160,2.172
448.575,1280,13441,9132637,105950761,0,115083398,242000,24,1280,720,217080,29.358
426.945,1280,12795,11297544,45523691,0,56821235,539000,24,1280,720,335464,33.106
95.462,640,2862,886496,8770159,0,9656655,109000,15,320,240,221160,4.52
37.011665,1280,1109,1899633,10866846,0,12766479,3000000,24,1920,1080,219480,15.165
98.683334,176,1184,48267,636993,0,685260,109000,25,1280,720,217880,1.104
490.6,480,12266,1448177,16976151,0,18424328,242000,29.97,176,144,219480,2.544
282.56,640,7065,4966509,14806840,0,19773349,56000,15,320,240,221152,2.472
69.93833,176,839,47521,448322,0,495843,3000000,12,1280,720,221152,3.232
270.655,640,8117,1912240,20178890,0,22091130,5000000,29.97,320,240,219480,6.868
37.011665,1280,1109,1899633,10866846,0,12766479,56000,29.97,1280,720,219480,30.026
340.424,320,4081,1168939,9234909,0,10403848,3000000,24,480,360,221152,0.58
452.689,320,2579,207037,3566163,0,3773200,242000,24,480,360,248092,5.092
270.655,640,8117,1912240,20178890,0,22091130,820000,12,1920,1080,219480,29.262
490.6,480,12266,1448177,16976151,0,18424328,539000,12,640,480,219480,6.236
384.451,640,11523,2839955,28225248,0,31065203,5000000,25,1280,720,217568,10.013
490.6,480,12266,1448177,16976151,0,18424328,820000,15,1920,1080,219480,4.404
225.08,480,5628,1873408,13275961,0,15149369,3000000,24,1280,720,216820,20.057
326.583,640,8163,1868804,41239444,0,43108248,539000,29.97,320,240,214184,1.28
110.966995,480,3330,529627,4978664,0,5508291,5000000,25,176,144,216820,2.392
440.967,320,13230,2444863,13079542,0,15524405,109000,29.97,176,144,219656,2.264
581.233,480,17438,10151572,11352574,0,21504146,3000000,15,176,144,218932,1.04
316.95166,176,3803,111850,2082902,0,2194752,242000,24,176,144,165700,0.296
452.689,320,2579,207037,3566163,0,3773200,820000,25,320,240,248092,3.604
52.68,480,1318,870136,1579497,0,2449633,109000,15,480,360,140080,4.76
177.33333,176,2128,100969,1089548,0,1190517,5000000,12,176,144,163632,0.328
239.14166,480,5978,1406751,13545526,0,14952277,56000,24,640,480,149388,9.277
452.689,320,2579,207037,3566163,0,3773200,820000,15,640,480,249060,1.108
216.55,320,6491,1789334,6091735,0,7881069,109000,25,1280,720,316960,18.421
204.938,480,3280,1451634,6166260,0,7617894,820000,15,480,360,81740,2.524
216.55,320,6491,1789334,6091735,0,7881069,56000,15,480,360,176308,2.476
106.765,1280,2669,4427240,6911026,0,11338266,820000,12,640,480,219480,6.072
203.198,320,6078,853613,5225468,0,6079081,820000,25,1920,1080,221160,12.749
571.567,480,17148,5742380,35875296,0,57179482,5000000,12,320,240,51716,1.34
234.735,480,7036,1879017,9036429,0,10915446,539000,29.97,176,144,68296,2.492
216.55,320,6491,1789334,6091735,0,7881069,5000000,25,640,480,212576,20.173
34.168,480,1021,238485,559745,0,798230,242000,24,640,480,165700,1.38
473,320,11826,1419320,8047423,0,9697521,539000,25,1280,720,220900,18.797
906.5983,176,10879,597549,5760936,0,6358485,242000,12,640,480,165668,0.648
645.84,320,16146,1081321,6660941,0,7742262,539000,25,176,144,219196,2.008
254.922,480,7636,918325,7387906,0,8306231,539000,25,1280,720,221160,3.012
304.927,320,7623,833754,4286526,0,5120280,56000,25,1920,1080,662900,28.986
127.221664,1920,3050,3818903,45174992,0,48993895,109000,24,1920,1080,217348,15.581
448.575,1280,13441,9132637,105950761,0,115083398,3000000,25,1280,720,217080,8.137
254.922,480,7636,918325,7387906,0,8306231,109000,15,1280,720,221160,9.325
107.443,480,3220,671936,3625932,0,4297868,242000,29.97,480,360,216820,6.256
379.32,480,9484,3392479,5235193,0,8627672,109000,24,320,240,219464,2.488
157.891,480,4733,1776729,6254165,0,8030894,820000,25,320,240,219464,6.06
311.1,176,3733,127552,2066350,0,2193902,56000,29.97,1280,720,221160,6.628
255.28,320,6382,611474,7374864,0,7986338,5000000,15,176,144,216820,0.404
69.933,320,1050,349781,2035796,0,2385577,820000,29.97,480,360,219656,13.981
452.689,320,2579,207037,3566163,0,3773200,5000000,25,480,360,248092,6.484
59.883,1280,1793,481774,6965881,0,7447655,242000,24,1920,1080,155028,30.226
80.536,480,2417,618732,6327913,0,6946645,109000,29.97,1280,720,219480,26.618
326.583,640,8163,1868804,41239444,0,43108248,5000000,29.97,320,240,215136,1.268
49.178333,176,344,33046,300986,0,334032,5000000,12,1280,720,221160,0.932
304.927,320,7623,833754,4286526,0,5120280,109000,24,320,240,216820,3.424
458.625,640,13746,5308581,24350943,0,29659524,820000,29.97,320,240,216820,2.844
379.32,480,9484,3392479,5235193,0,8627672,539000,24,176,144,219480,0.808
34.168,480,1021,238485,559745,0,798230,539000,29.97,1920,1080,635568,54.883
177.33333,176,2128,100969,1089548,0,1190517,5000000,29.97,640,480,164736,22.393
476.957,1280,14305,3487520,79210885,0,82698405,5000000,25,176,144,165700,2.66
286.995,480,6882,2285153,15944803,0,18229956,3000000,25,176,144,216820,2.724
426.945,1280,12795,11297544,45523691,0,56821235,109000,12,176,144,219480,4.256
490.6,480,12266,1448177,16976151,0,18424328,3000000,15,480,360,219480,3.152
187.429,640,5620,515770,18429427,0,18945197,242000,25,176,144,39364,3.492
448.575,1280,13441,9132637,105950761,0,115083398,109000,15,1280,720,217080,4.404
217.518,480,6520,406683,1851539,0,2258222,820000,24,1280,720,217080,2.62
95.462,640,2862,886496,8770159,0,9656655,242000,29.97,1920,1080,221160,16.745
33.09,320,456,101794,1052937,0,1154731,539000,12,480,360,219480,0.832
339.667,640,10191,10121223,820261,0,10941484,3000000,24,640,480,219480,3.928
204.938,480,3280,1451634,6166260,0,7617894,56000,15,480,360,84568,0.74
270.655,640,8117,1912240,20178890,0,22091130,820000,25,176,144,219480,5.204
203.198,320,6078,853613,5225468,0,6079081,539000,24,176,144,221160,1.616
391.08,640,9778,9023743,2261252,0,11284995,242000,25,320,240,219480,2.144
34.168,480,1021,238485,559745,0,798230,5000000,24,1920,1080,165700,35.074
106.765,1280,2669,4427240,6911026,0,11338266,3000000,29.97,176,144,219480,3.3
274.541,480,8228,802625,3994697,0,4797322,109000,29.97,320,240,216064,2.696
176.901,480,4420,393395,202954,0,596349,56000,24,640,480,218932,4.676
33.09,320,456,101794,1052937,0,1154731,3000000,15,1280,720,313800,50.307
49.178333,176,344,33046,300986,0,334032,242000,12,320,240,221160,0.308
167.39166,1280,4017,4369420,41819887,0,46189307,3000000,24,1280,720,219656,5.236
69.933,320,1050,349781,2035796,0,2385577,820000,25,1280,720,219656,9.381
340.424,320,4081,1168939,9234909,0,10403848,3000000,25,320,240,221152,1.668
217.518,480,6520,406683,1851539,0,2258222,5000000,15,1280,720,217080,2.18
270.655,640,8117,1912240,20178890,0,22091130,109000,15,480,360,219480,7.636
440.967,320,13230,2444863,13079542,0,15524405,242000,24,1280,720,219656,8.065
476.957,1280,14305,3487520,79210885,0,82698405,109000,25,1280,720,321616,19.949
127.221664,1920,3050,3818903,45174992,0,48993895,539000,29.97,1920,1080,217544,9.677
167.39166,1280,4017,4369420,41819887,0,46189307,56000,15,176,144,219656,3.744
49.178333,176,344,33046,300986,0,334032,539000,25,1280,720,221160,5.072
143.03334,176,1716,56405,856907,0,913312,109000,12,176,144,219480,0.332
860.056,1280,25773,12989828,276022270,0,289012098,109000,29.97,1920,1080,262048,66.84
63.667,640,956,1259657,6480438,0,7740095,539000,24,480,360,219656,1.456
448.575,1280,13441,9132637,105950761,0,115083398,820000,15,1280,720,217080,4.328
106.765,1280,2669,4427240,6911026,0,11338266,56000,15,176,144,219480,2.852
131.76,640,3294,945865,778937,0,1724802,56000,15,176,144,221152,1.276
1140.349,1280,34208,20478926,320859863,0,341338789,5000000,12,176,144,219480,7.028
167.39166,1280,4017,4369420,41819887,0,46189307,109000,29.97,480,360,219656,3.952
581.233,480,17438,10151572,11352574,0,21504146,820000,15,1920,1080,218932,7.792
860.056,1280,25773,12989828,276022270,0,289012098,820000,25,176,144,259728,4.376
714.371,1280,21407,14532530,43720516,0,58253046,5000000,12,176,144,165564,2.892
203.198,320,6078,853613,5225468,0,6079081,242000,24,1920,1080,611244,40.187
255.28,320,6382,611474,7374864,0,7986338,539000,25,320,240,216820,0.536
490.6,480,12266,1448177,16976151,0,18424328,242000,25,1920,1080,219480,6.096
270.655,640,8117,1912240,20178890,0,22091130,5000000,29.97,1920,1080,219480,75.873
385.052,1280,9232,16244376,5023129,0,21267505,539000,15,176,144,219480,1.796
440.967,320,13230,2444863,13079542,0,15524405,242000,12,480,360,219656,1.664
391.08,640,9778,9023743,2261252,0,11284995,3000000,15,1280,720,325312,15.833
42.2,480,1056,216154,1306770,0,1522924,539000,24,320,240,216820,2.684
458.625,640,13746,5308581,24350943,0,29659524,56000,24,1920,1080,216820,29.058
69.93833,176,839,47521,448322,0,495843,3000000,15,320,240,221152,0.416
326.58832,1920,7830,16603953,228322925,0,244926878,3000000,25,1920,1080,218932,75.805
86.486,640,2593,819680,3029350,0,3849030,820000,12,1280,720,219656,9.273
203.198,320,6078,853613,5225468,0,6079081,109000,24,640,480,221160,8.729
37.011665,1280,1109,1899633,10866846,0,12766479,820000,15,1280,720,219480,25.302
645.84,320,16146,1081321,6660941,0,7742262,820000,15,320,240,219200,0.664
42.2,480,1056,216154,1306770,0,1522924,820000,24,1920,1080,216820,4.836
80.536,480,2417,618732,6327913,0,6946645,3000000,25,320,240,219480,7.284
127.221664,1920,3050,3818903,45174992,0,48993895,3000000,15,176,144,217436,8.057
395.44,1280,9886,5073258,74605061,0,79678319,3000000,25,176,144,221160,2.952
714.371,1280,21407,14532530,43720516,0,58253046,3000000,15,640,480,164888,4.668
581.233,480,17438,10151572,11352574,0,21504146,5000000,24,1920,1080,218932,6.588
167.39166,1280,4017,4369420,41819887,0,46189307,109000,25,1920,1080,698456,49.567
714.371,1280,21407,14532530,43720516,0,58253046,242000,15,1280,720,165556,3.556
167.39166,1280,4017,4369420,41819887,0,46189307,56000,12,1280,720,219656,5.396
107.443,480,3220,671936,3625932,0,4297868,242000,15,1920,1080,216820,24.262
131.76,640,3294,945865,778937,0,1724802,5000000,15,176,144,221152,1.408
458.625,640,13746,5308581,24350943,0,29659524,109000,15,480,360,216820,1.416
473,320,11826,1419320,8047423,0,9697521,5000000,29.97,176,144,220808,2.404
326.58832,1920,7830,16603953,228322925,0,244926878,109000,25,1280,720,218932,29.39
59.883,1280,1793,481774,6965881,0,7447655,3000000,24,176,144,162924,8.173
69.93833,176,839,47521,448322,0,495843,109000,12,176,144,221152,0.888
476.957,1280,14305,3487520,79210885,0,82698405,5000000,15,1920,1080,667536,105.047
290.01666,176,3478,119325,1794184,0,1913509,3000000,25,480,360,139940,13.965
750.433,1280,10112,3852576,70635013,0,74487589,5000000,15,1920,1080,669572,59.9
216.55,320,6491,1789334,6091735,0,7881069,3000000,12,1920,1080,638068,72.513
42.2,480,1056,216154,1306770,0,1522924,5000000,12,1280,720,216820,2.084
385.052,1280,9232,16244376,5023129,0,21267505,820000,25,480,360,219480,4.056
274.541,480,8228,802625,3994697,0,4797322,5000000,24,320,240,216064,2.724
304.927,320,7623,833754,4286526,0,5120280,539000,24,320,240,216820,2.232
131.76,640,3294,945865,778937,0,1724802,3000000,12,1920,1080,221152,15.653
163.897,320,4913,824159,4646573,0,5470732,242000,29.97,1280,720,219656,9.993
33.09,320,456,101794,1052937,0,1154731,5000000,25,320,240,219480,0.692
292.092,480,8755,2375028,15155062,0,17530090,3000000,12,320,240,219480,3.86
282.56,640,7065,4966509,14806840,0,19773349,539000,29.97,320,240,221152,1.172
490.6,480,12266,1448177,16976151,0,18424328,242000,29.97,1920,1080,219480,33.906
1140.349,1280,34208,20478926,320859863,0,341338789,56000,25,1920,1080,219480,9.585
130.35667,176,1564,64483,825054,0,889537,56000,12,176,144,48748,0.308
95.462,640,2862,886496,8770159,0,9656655,242000,24,640,480,221160,1.856
326.58832,1920,7830,16603953,228322925,0,244926878,539000,24,176,144,218932,9.485
254.922,480,7636,918325,7387906,0,8306231,539000,29.97,480,360,221160,14.125
274.541,480,8228,802625,3994697,0,4797322,820000,29.97,320,240,216064,3.16
176.901,480,4420,393395,202954,0,596349,56000,15,640,480,218932,0.92
203.198,320,6078,853613,5225468,0,6079081,539000,25,320,240,221160,4.336
203.198,320,6078,853613,5225468,0,6079081,242000,29.97,1280,720,221160,3.04
340.424,320,4081,1168939,9234909,0,10403848,56000,15,480,360,221152,0.452
1140.349,1280,34208,20478926,320859863,0,341338789,242000,29.97,176,144,219480,3.836
316.95166,176,3803,111850,2082902,0,2194752,56000,24,176,144,165700,0.804
167.39166,1280,4017,4369420,41819887,0,46189307,539000,29.97,176,144,219656,3.572
255.28,320,6382,611474,7374864,0,7986338,242000,29.97,480,360,216820,3.236
59.883,1280,1793,481774,6965881,0,7447655,5000000,15,176,144,161988,3.02
131.76,640,3294,945865,778937,0,1724802,242000,29.97,640,480,221152,4.244
906.5983,176,10879,597549,5760936,0,6358485,109000,12,320,240,165668,2.044
395.44,1280,9886,5073258,74605061,0,79678319,820000,29.97,1280,720,221160,12.565
33.09,320,456,101794,1052937,0,1154731,539000,15,320,240,219480,3.18
458.625,640,13746,5308581,24350943,0,29659524,3000000,24,320,240,216820,4.924
86.486,640,2593,819680,3029350,0,3849030,109000,12,320,240,219656,1.152
33.09,320,456,101794,1052937,0,1154731,242000,12,176,144,219480,1.876
69.933,320,1050,349781,2035796,0,2385577,539000,12,1280,720,219656,3.928
143.03334,176,1716,56405,856907,0,913312,3000000,15,1920,1080,219480,32.274
326.58832,1920,7830,16603953,228322925,0,244926878,5000000,24,1280,720,218932,47.903
157.80167,1280,3945,5611970,51306874,0,56918844,242000,24,480,360,216064,11.029
304.927,320,7623,833754,4286526,0,5120280,56000,29.97,480,360,216820,4.964
860.056,1280,25773,12989828,276022270,0,289012098,56000,12,640,480,262784,4.32
222.53334,480,6676,2821722,11099102,0,13920824,820000,25,1920,1080,217348,5.476
95.462,640,2862,886496,8770159,0,9656655,820000,25,176,144,221160,5.164
63.667,640,956,1259657,6480438,0,7740095,539000,29.97,176,144,219656,4.36
33.09,320,456,101794,1052937,0,1154731,56000,24,1920,1080,219480,20.829
311.1,176,3733,127552,2066350,0,2193902,109000,12,480,360,221160,3.22
143.03334,176,1716,56405,856907,0,913312,820000,24,640,480,219480,0.788
216.55,320,6491,1789334,6091735,0,7881069,5000000,15,1280,720,199672,13.513
426.945,1280,12795,11297544,45523691,0,56821235,820000,12,480,360,219480,4.248
448.575,1280,13441,9132637,105950761,0,115083398,56000,29.97,320,240,217080,7.616
225.08,480,5628,1873408,13275961,0,15149369,242000,25,320,240,216820,1.032
304.927,320,7623,833754,4286526,0,5120280,820000,29.97,320,240,216820,0.712
110.966995,480,3330,529627,4978664,0,5508291,3000000,29.97,1280,720,216820,30.45
